probe_sigma,observer,current_time,current_v,probe_auc,future_recoverable,future_v_min,future_collapsed
4.5,slow_observer,270.0,0.2752009494587301,3.3159090909090914,False,-1.702406105989257,True
4.5,slow_observer,270.0,0.2752009494587301,3.377272727272728,False,-1.7476399137597172,True
4.5,slow_observer,270.0,0.2752009494587301,3.4386363636363644,False,-1.7928737215301793,True
4.5,slow_observer,270.0,0.2752009494587301,3.5,False,-1.83810752930064,True
4.5,slow_observer,272.0,0.3219831360318611,0.8,True,0.16648488768452568,True
4.5,slow_observer,272.0,0.3219831360318611,0.8613636363636364,True,0.12152589304052742,True
4.5,slow_observer,272.0,0.3219831360318611,0.9227272727272728,True,0.07653036393234364,True
4.5,slow_observer,272.0,0.3219831360318611,0.9840909090909091,True,0.0315030362006651,True
4.5,slow_observer,272.0,0.3219831360318611,1.0454545454545454,True,-0.013551416045704765,True
4.5,slow_observer,272.0,0.3219831360318611,1.106818181818182,True,-0.058628381202844165,True
4.5,slow_observer,272.0,0.3219831360318611,1.1681818181818182,True,-0.1037233108975935,True
4.5,slow_observer,272.0,0.3219831360318611,1.2295454545454545,True,-0.14883172066666647,True
4.5,slow_observer,272.0,0.3219831360318611,1.290909090909091,True,-0.1939552791907975,True
4.5,slow_observer,272.0,0.3219831360318611,1.3522727272727275,True,-0.23909184528703384,True
4.5,slow_observer,272.0,0.3219831360318611,1.4136363636363638,True,-0.2842344999847355,True
4.5,slow_observer,272.0,0.3219831360318611,1.475,True,-0.3293917667752781,True
4.5,slow_observer,272.0,0.3219831360318611,1.5363636363636366,True,-0.37455196722588574,True
4.5,slow_observer,272.0,0.3219831360318611,1.5977272727272729,True,-0.4197225920554247,True
4.5,slow_observer,272.0,0.3219831360318611,1.6590909090909092,True,-0.4648988036073828,True
4.5,slow_observer,272.0,0.3219831360318611,1.7204545454545457,True,-0.5100755578078475,True
4.5,slow_observer,272.0,0.3219831360318611,1.781818181818182,True,-0.5552662617071626,True
4.5,slow_observer,272.0,0.3219831360318611,1.8431818181818183,True,-0.6004569656064783,True
4.5,slow_observer,272.0,0.3219831360318611,1.9045454545454548,True,-0.6456476695057932,True
4.5,slow_observer,272.0,0.3219831360318611,1.965909090909091,True,-0.690849418546681,True
4.5,slow_observer,272.0,0.3219831360318611,2.0272727272727273,True,-0.7360531120577541,True
4.5,slow_observer,272.0,0.3219831360318611,2.088636363636364,True,-0.7812568055688277,True
4.5,slow_observer,272.0,0.3219831360318611,2.1500000000000004,False,-0.8264604990799019,True
4.5,slow_observer,272.0,0.3219831360318611,2.211363636363637,False,-0.8716742985502445,True
4.5,slow_observer,272.0,0.3219831360318611,2.272727272727273,False,-0.9168894950691179,True
4.5,slow_observer,272.0,0.3219831360318611,2.334090909090909,False,-0.9621046915879923,True
4.5,slow_observer,272.0,0.3219831360318611,2.3954545454545455,False,-1.007319888106866,True
4.5,slow_observer,272.0,0.3219831360318611,2.456818181818182,False,-1.0525350846257404,True
4.5,slow_observer,272.0,0.3219831360318611,2.5181818181818185,False,-1.0977582367027712,True
4.5,slow_observer,272.0,0.3219831360318611,2.579545454545455,False,-1.1429834658628746,True
4.5,slow_observer,272.0,0.3219831360318611,2.640909090909091,False,-1.1882086950229793,True
4.5,slow_observer,272.0,0.3219831360318611,2.7022727272727276,False,-1.2334339241830832,True
4.5,slow_observer,272.0,0.3219831360318611,2.7636363636363637,False,-1.2786591533431872,True
4.5,slow_observer,272.0,0.3219831360318611,2.825,False,-1.3238843825032918,True
4.5,slow_observer,272.0,0.3219831360318611,2.8863636363636367,False,-1.3691100426887257,True
4.5,slow_observer,272.0,0.3219831360318611,2.947727272727273,False,-1.4143438504591879,True
4.5,slow_observer,272.0,0.3219831360318611,3.0090909090909097,False,-1.4595776582296498,True
4.5,slow_observer,272.0,0.3219831360318611,3.0704545454545453,False,-1.5048114660001115,True
4.5,slow_observer,272.0,0.3219831360318611,3.131818181818182,False,-1.5500452737705723,True
4.5,slow_observer,272.0,0.3219831360318611,3.1931818181818183,False,-1.5952790815410327,True
4.5,slow_observer,272.0,0.3219831360318611,3.254545454545455,False,-1.6405128893114953,True
4.5,slow_observer,272.0,0.3219831360318611,3.3159090909090914,False,-1.685746697081956,True
4.5,slow_observer,272.0,0.3219831360318611,3.377272727272728,False,-1.7309805048524185,True
4.5,slow_observer,272.0,0.3219831360318611,3.4386363636363644,False,-1.7762143126228802,True
4.5,slow_observer,272.0,0.3219831360318611,3.5,False,-1.8214530126385258,True
4.5,slow_observer,274.0,0.3657457643164862,0.8,True,0.18245379306437412,True
4.5,slow_observer,274.0,0.3657457643164862,0.8613636363636364,True,0.1374603983984062,True
4.5,slow_observer,274.0,0.3657457643164862,0.9227272727272728,True,0.09243360751767277,True
4.5,slow_observer,274.0,0.3657457643164862,0.9840909090909091,True,0.0473781092921796,True
4.5,slow_observer,274.0,0.3657457643164862,1.0454545454545454,True,0.002298530262521271,True
4.5,slow_observer,274.0,0.3657457643164862,1.106818181818182,True,-0.042800566093920404,True
4.5,slow_observer,274.0,0.3657457643164862,1.1681818181818182,True,-0.08791468004998083,True
4.5,slow_observer,274.0,0.3657457643164862,1.2295454545454545,True,-0.13303937626923124,True
4.5,slow_observer,274.0,0.3657457643164862,1.290909090909091,True,-0.1781820309669324,True
4.5,slow_observer,274.0,0.3657457643164862,1.3522727272727275,True,-0.2233304848510336,True
4.5,slow_observer,274.0,0.3657457643164862,1.4136363636363638,True,-0.2684906853016408,True
4.5,slow_observer,274.0,0.3657457643164862,1.475,True,-0.31365552273018765,True
4.5,slow_observer,274.0,0.3657457643164862,1.5363636363636366,True,-0.3588317342821449,True
4.5,slow_observer,274.0,0.3657457643164862,1.5977272727272729,True,-0.404007945834101,True
4.5,slow_observer,274.0,0.3657457643164862,1.6590909090909092,True,-0.4491963987642424,True
4.5,slow_observer,274.0,0.3657457643164862,1.7204545454545457,True,-0.4943871026635576,True
4.5,slow_observer,274.0,0.3657457643164862,1.781818181818182,True,-0.539577806562873,True
4.5,slow_observer,274.0,0.3657457643164862,1.8431818181818183,True,-0.5847797238054854,True
4.5,slow_observer,274.0,0.3657457643164862,1.9045454545454548,True,-0.6299834173165585,True
4.5,slow_observer,274.0,0.3657457643164862,1.965909090909091,True,-0.6751871108276322,True
4.5,slow_observer,274.0,0.3657457643164862,2.0272727272727273,True,-0.7203925051207719,True
4.5,slow_observer,274.0,0.3657457643164862,2.088636363636364,True,-0.7656077016396464,True
4.5,slow_observer,274.0,0.3657457643164862,2.1500000000000004,False,-0.8108228981585197,True
4.5,slow_observer,274.0,0.3657457643164862,2.211363636363637,False,-0.8560380946773933,True
4.5,slow_observer,274.0,0.3657457643164862,2.272727272727273,False,-0.9012532911962675,True
4.5,slow_observer,274.0,0.3657457643164862,2.334090909090909,False,-0.9464724056893942,True
4.5,slow_observer,274.0,0.3657457643164862,2.3954545454545455,False,-0.9916976348494976,True
4.5,slow_observer,274.0,0.3657457643164862,2.456818181818182,False,-1.036922864009604,True
4.5,slow_observer,274.0,0.3657457643164862,2.5181818181818185,False,-1.0821480931697074,True
4.5,slow_observer,274.0,0.3657457643164862,2.579545454545455,False,-1.1273733223298126,True
4.5,slow_observer,274.0,0.3657457643164862,2.640909090909091,False,-1.1725985514899158,True
4.5,slow_observer,274.0,0.3657457643164862,2.7022727272727276,False,-1.2178244927501685,True
4.5,slow_observer,274.0,0.3657457643164862,2.7636363636363637,False,-1.26305830052063,True
4.5,slow_observer,274.0,0.3657457643164862,2.825,False,-1.3082921082910912,True
4.5,slow_observer,274.0,0.3657457643164862,2.8863636363636367,False,-1.353525916061553,True
4.5,slow_observer,274.0,0.3657457643164862,2.947727272727273,False,-1.3987597238320155,True
4.5,slow_observer,274.0,0.3657457643164862,3.0090909090909097,False,-1.4439935316024761,True
4.5,slow_observer,274.0,0.3657457643164862,3.0704545454545453,False,-1.4892273393729363,True
4.5,slow_observer,274.0,0.3657457643164862,3.131818181818182,False,-1.534461147143397,True
4.5,slow_observer,274.0,0.3657457643164862,3.1931818181818183,False,-1.5796949549138588,True
4.5,slow_observer,274.0,0.3657457643164862,3.254545454545455,False,-1.6249310644494,True
4.5,slow_observer,274.0,0.3657457643164862,3.3159090909090914,False,-1.6701720132259827,True
4.5,slow_observer,274.0,0.3657457643164862,3.377272727272728,False,-1.7154129620025655,True
4.5,slow_observer,274.0,0.3657457643164862,3.4386363636363644,False,-1.760653910779149,True
4.5,slow_observer,274.0,0.3657457643164862,3.5,False,-1.8058948595557303,True
4.5,slow_observer,276.0,0.40668373183505047,0.8,True,0.19736250430333852,True
4.5,slow_observer,276.0,0.40668373183505047,0.8613636363636364,True,0.15233796348781803,True
4.5,slow_observer,276.0,0.40668373183505047,0.9227272727272728,True,0.10728312964211131,True
4.5,slow_observer,276.0,0.40668373183505047,0.9840909090909091,True,0.062202644248248735,True
4.5,slow_observer,276.0,0.40668373183505047,1.0454545454545454,True,0.01710108589258024,True
4.5,slow_observer,276.0,0.40668373183505047,1.106818181818182,True,-0.028017030429105208,True
4.5,slow_observer,276.0,0.40668373183505047,1.1681818181818182,True,-0.07314725395994642,True
4.5,slow_observer,276.0,0.40668373183505047,1.2295454545454545,True,-0.11828990865764838,True
4.5,slow_observer,276.0,0.40668373183505047,1.290909090909091,True,-0.163445399234862,True
4.5,slow_observer,276.0,0.40668373183505047,1.3522727272727275,True,-0.20860559968547013,True
