noise_strength,observer,current_time,current_v,probe_auc,recovery_probability,mean_future_v_min,std_future_v_min
0.01,slow_observer,0.0,1.0,3.242857142857143,0.0,-1.3988060707400123,0.005569737876037189
0.01,slow_observer,0.0,1.0,3.371428571428572,0.0,-1.493620465546753,0.0055723342836889135
0.01,slow_observer,0.0,1.0,3.5,0.0,-1.5884348603534928,0.005574939213635201
0.01,slow_observer,8.0,1.0,0.8,1.0,0.405603385686864,0.0066172078869296234
0.01,slow_observer,8.0,1.0,0.9285714285714286,1.0,0.31088051502365593,0.00661366081125765
0.01,slow_observer,8.0,1.0,1.0571428571428572,1.0,0.21615263126596296,0.00660720439545913
0.01,slow_observer,8.0,1.0,1.185714285714286,1.0,0.12142461649489561,0.006601422629516054
0.01,slow_observer,8.0,1.0,1.3142857142857145,0.16666666666666666,0.02669660172382891,0.0065964157165373785
0.01,slow_observer,8.0,1.0,1.442857142857143,0.16666666666666666,-0.06803245433652477,0.0065931349835940374
0.01,slow_observer,8.0,1.0,1.5714285714285716,0.0,-0.16276552992730434,0.006594242846554969
0.01,slow_observer,8.0,1.0,1.7000000000000002,0.0,-0.25749860551808396,0.006596037728698513
0.01,slow_observer,8.0,1.0,1.8285714285714287,0.0,-0.3522316811088629,0.006598519069390682
0.01,slow_observer,8.0,1.0,1.9571428571428573,0.0,-0.44697704192965976,0.0065965392705066885
0.01,slow_observer,8.0,1.0,2.085714285714286,0.0,-0.5417560174519446,0.006600367178146573
0.01,slow_observer,8.0,1.0,2.2142857142857144,0.0,-0.6365355753708649,0.0066048976934403114
0.01,slow_observer,8.0,1.0,2.3428571428571434,0.0,-0.7313151332897857,0.006609616344632574
0.01,slow_observer,8.0,1.0,2.4714285714285715,0.0,-0.8260985404511572,0.006615410186789119
0.01,slow_observer,8.0,1.0,2.6000000000000005,0.0,-0.9208853173304798,0.006623112709450622
0.01,slow_observer,8.0,1.0,2.7285714285714286,0.0,-1.0156720942098023,0.006630985040135497
0.01,slow_observer,8.0,1.0,2.8571428571428577,0.0,-1.1104588710891259,0.006639026574785855
0.01,slow_observer,8.0,1.0,2.9857142857142858,0.0,-1.205253259838098,0.00664071771266903
0.01,slow_observer,8.0,1.0,3.1142857142857148,0.0,-1.3000492154637637,0.006641250860794781
0.01,slow_observer,8.0,1.0,3.242857142857143,0.0,-1.3948457515837636,0.00664183995245161
0.01,slow_observer,8.0,1.0,3.371428571428572,0.0,-1.48964919402896,0.0066410511385636296
0.01,slow_observer,8.0,1.0,3.5,0.0,-1.5844526679974955,0.006640432267153784
0.01,slow_observer,16.0,0.9999999999978356,0.8,1.0,0.40930635127538895,0.009317090797982054
0.01,slow_observer,16.0,0.9999999999978356,0.9285714285714286,1.0,0.3146065483221692,0.009245523470189374
0.01,slow_observer,16.0,0.9999999999978356,1.0571428571428572,0.8333333333333334,0.2199005287107475,0.009176983684096463
0.01,slow_observer,16.0,0.9999999999978356,1.185714285714286,0.6666666666666666,0.12515661422494806,0.009120380879527806
0.01,slow_observer,16.0,0.9999999999978356,1.3142857142857145,0.5,0.030412699739148688,0.009064873131008611
0.01,slow_observer,16.0,0.9999999999978356,1.442857142857143,0.3333333333333333,-0.06433121474665066,0.009010480676359303
0.01,slow_observer,16.0,0.9999999999978356,1.5714285714285716,0.0,-0.15907512923245007,0.008957223833361143
0.01,slow_observer,16.0,0.9999999999978356,1.7000000000000002,0.0,-0.25381904371824926,0.008905122976520881
0.01,slow_observer,16.0,0.9999999999978356,1.8285714285714287,0.0,-0.34861057456863626,0.008886432491104186
0.01,slow_observer,16.0,0.9999999999978356,1.9571428571428573,0.0,-0.4434057730060376,0.008870502141238435
0.01,slow_observer,16.0,0.9999999999978356,2.085714285714286,0.0,-0.5382009714434393,0.008854816821535778
0.01,slow_observer,16.0,0.9999999999978356,2.2142857142857144,0.0,-0.6329961698808407,0.00883937783640159
0.01,slow_observer,16.0,0.9999999999978356,2.3428571428571434,0.0,-0.7277913683182425,0.008824186478812397
0.01,slow_observer,16.0,0.9999999999978356,2.4714285714285715,0.0,-0.8226038103741468,0.008820523823601647
0.01,slow_observer,16.0,0.9999999999978356,2.6000000000000005,0.0,-0.9174165546417058,0.008817071537105524
0.01,slow_observer,16.0,0.9999999999978356,2.7285714285714286,0.0,-1.012229298909264,0.008813629886221568
0.01,slow_observer,16.0,0.9999999999978356,2.8571428571428577,0.0,-1.1070420431768222,0.008810198883411802
0.01,slow_observer,16.0,0.9999999999978356,2.9857142857142858,0.0,-1.201854787444381,0.008806778541122839
0.01,slow_observer,16.0,0.9999999999978356,3.1142857142857148,0.0,-1.2966675317119394,0.008803368871779621
0.01,slow_observer,16.0,0.9999999999978356,3.242857142857143,0.0,-1.3914802759794969,0.00879996988778875
0.01,slow_observer,16.0,0.9999999999978356,3.371428571428572,0.0,-1.486297889721554,0.008799717640096441
0.01,slow_observer,16.0,0.9999999999978356,3.5,0.0,-1.5811157747792561,0.008799641479964778
0.01,slow_observer,24.0,0.9999995122996735,0.8,1.0,0.4174549625662287,0.010165546723188977
0.01,slow_observer,24.0,0.9999995122996735,0.9285714285714286,1.0,0.322717072136058,0.010179083106748796
0.01,slow_observer,24.0,0.9999995122996735,1.0571428571428572,0.8333333333333334,0.2279758063982759,0.010194240631783652
0.01,slow_observer,24.0,0.9999995122996735,1.185714285714286,0.8333333333333334,0.13322495996897252,0.010206794650428563
0.01,slow_observer,24.0,0.9999995122996735,1.3142857142857145,0.3333333333333333,0.03846341417907553,0.010214628044039607
0.01,slow_observer,24.0,0.9999995122996735,1.442857142857143,0.0,-0.056309949088637436,0.010213565975314195
0.01,slow_observer,24.0,0.9999995122996735,1.5714285714285716,0.0,-0.15108331235635036,0.010213204555332015
0.01,slow_observer,24.0,0.9999995122996735,1.7000000000000002,0.0,-0.24585667562406308,0.010213543858470628
0.01,slow_observer,24.0,0.9999995122996735,1.8285714285714287,0.0,-0.34065594358035894,0.010212189797224944
0.01,slow_observer,24.0,0.9999995122996735,1.9571428571428573,0.0,-0.4354636317645068,0.010210150861465447
0.01,slow_observer,24.0,0.9999995122996735,2.085714285714286,0.0,-0.5302713199486542,0.010208120321238186
0.01,slow_observer,24.0,0.9999995122996735,2.2142857142857144,0.0,-0.625079008132802,0.010206098181553424
0.01,slow_observer,24.0,0.9999995122996735,2.3428571428571434,0.0,-0.7198866963169501,0.010204084447406092
0.01,slow_observer,24.0,0.9999995122996735,2.4714285714285715,0.0,-0.8146943845010973,0.010202079123773081
0.01,slow_observer,24.0,0.9999995122996735,2.6000000000000005,0.0,-0.9095020726852451,0.01020008221561496
0.01,slow_observer,24.0,0.9999995122996735,2.7285714285714286,0.0,-1.0043097608693927,0.010198093727875985
0.01,slow_observer,24.0,0.9999995122996735,2.8571428571428577,0.0,-1.0991174490535405,0.010196113665481017
0.01,slow_observer,24.0,0.9999995122996735,2.9857142857142858,0.0,-1.1939251372376878,0.010194142033341692
0.01,slow_observer,24.0,0.9999995122996735,3.1142857142857148,0.0,-1.2887335092119423,0.01019196194949184
0.01,slow_observer,24.0,0.9999995122996735,3.242857142857143,0.0,-1.3835424372745362,0.010189615115847837
0.01,slow_observer,24.0,0.9999995122996735,3.371428571428572,0.0,-1.4783513653371303,0.010187278265604144
0.01,slow_observer,24.0,0.9999995122996735,3.5,0.0,-1.5731602933997237,0.010184951405632846
0.01,slow_observer,32.0,0.9977045301088113,0.8,1.0,0.4062121602370405,0.005355615392764266
0.01,slow_observer,32.0,0.9977045301088113,0.9285714285714286,1.0,0.3114247981719323,0.005326689717752597
0.01,slow_observer,32.0,0.9977045301088113,1.0571428571428572,1.0,0.21663743610682465,0.005297854523697897
0.01,slow_observer,32.0,0.9977045301088113,1.185714285714286,0.8333333333333334,0.12185007404171629,0.005269111296071369
0.01,slow_observer,32.0,0.9977045301088113,1.3142857142857145,0.6666666666666666,0.02706271197660821,0.005240461548143128
0.01,slow_observer,32.0,0.9977045301088113,1.442857142857143,0.0,-0.06772465008849973,0.005211906821481152
0.01,slow_observer,32.0,0.9977045301088113,1.5714285714285716,0.0,-0.16251378922158058,0.005186029721721836
0.01,slow_observer,32.0,0.9977045301088113,1.7000000000000002,0.0,-0.2573107996796585,0.00516729911100915
0.01,slow_observer,32.0,0.9977045301088113,1.8285714285714287,0.0,-0.35210781013773623,0.0051486629074766616
0.01,slow_observer,32.0,0.9977045301088113,1.9571428571428573,0.0,-0.44690482059581477,0.005130122139983787
0.01,slow_observer,32.0,0.9977045301088113,2.085714285714286,0.0,-0.5417018310538925,0.00511167784700998
0.01,slow_observer,32.0,0.9977045301088113,2.2142857142857144,0.0,-0.6364988415119707,0.00509333107663416
0.01,slow_observer,32.0,0.9977045301088113,2.3428571428571434,0.0,-0.7312958519700485,0.005075082886508933
0.01,slow_observer,32.0,0.9977045301088113,2.4714285714285715,0.0,-0.8260928624281263,0.005056934343829508
0.01,slow_observer,32.0,0.9977045301088113,2.6000000000000005,0.0,-0.9208927212074625,0.005044180424315138
0.01,slow_observer,32.0,0.9977045301088113,2.7285714285714286,0.0,-1.0156945808401894,0.0050352569267367595
0.01,slow_observer,32.0,0.9977045301088113,2.8571428571428577,0.0,-1.110496440472917,0.005026448285226744
0.01,slow_observer,32.0,0.9977045301088113,2.9857142857142858,0.0,-1.2052983001056436,0.005017755104673158
0.01,slow_observer,32.0,0.9977045301088113,3.1142857142857148,0.0,-1.300100159738371,0.005009177986205363
0.01,slow_observer,32.0,0.9977045301088113,3.242857142857143,0.0,-1.3949020193710986,0.0050007175270251674
0.01,slow_observer,32.0,0.9977045301088113,3.371428571428572,0.0,-1.4897038790038255,0.00499237432023118
0.01,slow_observer,32.0,0.9977045301088113,3.5,0.0,-1.5845057386365526,0.004984148954648709
0.01,slow_observer,40.0,0.7355625191315234,0.8,1.0,0.31323064686591245,0.010910874281521224
0.01,slow_observer,40.0,0.7355625191315234,0.9285714285714286,0.8333333333333334,0.2186921698242089,0.01105660913989661
0.01,slow_observer,40.0,0.7355625191315234,1.0571428571428572,0.8333333333333334,0.12408881848989667,0.011195449018224463
0.01,slow_observer,40.0,0.7355625191315234,1.185714285714286,0.16666666666666666,0.02940867985964943,0.011292737475243552
0.01,slow_observer,40.0,0.7355625191315234,1.3142857142857145,0.0,-0.06535285417962439,0.01131475691324778
0.01,slow_observer,40.0,0.7355625191315234,1.442857142857143,0.0,-0.16012999804188371,0.011315973311884582
0.01,slow_observer,40.0,0.7355625191315234,1.5714285714285716,0.0,-0.2549071419041435,0.011317638973366361
0.01,slow_observer,40.0,0.7355625191315234,1.7000000000000002,0.0,-0.3497113390805347,0.01130879301657465
0.01,slow_observer,40.0,0.7355625191315234,1.8285714285714287,0.0,-0.4445166807709127,0.011299508963652878
0.01,slow_observer,40.0,0.7355625191315234,1.9571428571428573,0.0,-0.5393220224612906,0.011290241786550276
0.01,slow_observer,40.0,0.7355625191315234,2.085714285714286,0.0,-0.6341287361838014,0.011283510003976163
0.01,slow_observer,40.0,0.7355625191315234,2.2142857142857144,0.0,-0.7289417123490005,0.01128828516275201
0.01,slow_observer,40.0,0.7355625191315234,2.3428571428571434,0.0,-0.8237546885141994,0.011293068395762182
0.01,slow_observer,40.0,0.7355625191315234,2.4714285714285715,0.0,-0.9185676646793981,0.011297859692750508
0.01,slow_observer,40.0,0.7355625191315234,2.6000000000000005,0.0,-1.0133806408445971,0.011302659043462318
0.01,slow_observer,40.0,0.7355625191315234,2.7285714285714286,0.0,-1.1081942120608237,0.011306660952018169
0.01,slow_observer,40.0,0.7355625191315234,2.8571428571428577,0.0,-1.2030087540584713,0.011309358257649916
0.01,slow_observer,40.0,0.7355625191315234,2.9857142857142858,0.0,-1.2978232960561196,0.011312065695324728
0.01,slow_observer,40.0,0.7355625191315234,3.1142857142857148,0.0,-1.3926378380537658,0.011314783257767413
0.01,slow_observer,40.0,0.7355625191315234,3.242857142857143,0.0,-1.4874523800514137,0.011317510937685231
0.01,slow_observer,40.0,0.7355625191315234,3.371428571428572,0.0,-1.5822669220490624,0.011320248727765124
0.01,slow_observer,40.0,0.7355625191315234,3.5,0.0,-1.6770814640467089,0.01132299662067171
0.01,slow_observer,48.0,-0.281765415063314,0.8,0.16666666666666666,-0.281765415063314,0.0
0.01,slow_observer,48.0,-0.281765415063314,0.9285714285714286,0.0,-0.281765415063314,0.0
0.01,slow_observer,48.0,-0.281765415063314,1.0571428571428572,0.0,-0.281765415063314,0.0
0.01,slow_observer,48.0,-0.281765415063314,1.185714285714286,0.0,-0.34434839150389546,0.011836743091586437
0.01,slow_observer,48.0,-0.281765415063314,1.3142857142857145,0.0,-0.4384286636858083,0.011935888188736836
0.01,slow_observer,48.0,-0.281765415063314,1.442857142857143,0.0,-0.5325718311260066,0.012012958037746537
0.01,slow_observer,48.0,-0.281765415063314,1.5714285714285716,0.0,-0.6267206061721642,0.012090336007075536
0.01,slow_observer,48.0,-0.281765415063314,1.7000000000000002,0.0,-0.7209034528151004,0.012162054319266447
0.01,slow_observer,48.0,-0.281765415063314,1.8285714285714287,0.0,-0.8151320575066704,0.012264562422337708
0.01,slow_observer,48.0,-0.281765415063314,1.9571428571428573,0.0,-0.9094955061391419,0.012234846111332963
0.01,slow_observer,48.0,-0.281765415063314,2.085714285714286,0.0,-1.0038633582409413,0.012200072920264194
0.01,slow_observer,48.0,-0.281765415063314,2.2142857142857144,0.0,-1.0982467759497703,0.012180013237092635
0.01,slow_observer,48.0,-0.281765415063314,2.3428571428571434,0.0,-1.192644722546474,0.012173404280654453
0.01,slow_observer,48.0,-0.281765415063314,2.4714285714285715,0.0,-1.2870797460623102,0.012200256673054263
0.01,slow_observer,48.0,-0.281765415063314,2.6000000000000005,0.0,-1.3816249588112548,0.012201670062253282
0.01,slow_observer,48.0,-0.281765415063314,2.7285714285714286,0.0,-1.4761919114633184,0.012172911712731731
0.01,slow_observer,48.0,-0.281765415063314,2.8571428571428577,0.0,-1.5707663209225633,0.012150725966355202
0.01,slow_observer,48.0,-0.281765415063314,2.9857142857142858,0.0,-1.6653630611028591,0.01213468093376256
0.01,slow_observer,48.0,-0.281765415063314,3.1142857142857148,0.0,-1.7599835649930806,0.012109645865730587
0.01,slow_observer,48.0,-0.281765415063314,3.242857142857143,0.0,-1.8546131662841032,0.012088019327170914
0.01,slow_observer,48.0,-0.281765415063314,3.371428571428572,0.0,-1.9492553580498349,0.012077852210098265
0.01,slow_observer,48.0,-0.281765415063314,3.5,0.0,-2.043926089281204,0.012069136228977909
0.01,slow_observer,56.0,-0.2164131259346465,0.8,0.3333333333333333,-0.21641312593464648,2.7755575615628914e-17
0.01,slow_observer,56.0,-0.2164131259346465,0.9285714285714286,0.0,-0.21641312593464648,2.7755575615628914e-17
0.01,slow_observer,56.0,-0.2164131259346465,1.0571428571428572,0.0,-0.22309111967530917,0.007318610130239716
0.01,slow_observer,56.0,-0.2164131259346465,1.185714285714286,0.0,-0.3160879905241595,0.0077820345849716095
0.01,slow_observer,56.0,-0.2164131259346465,1.3142857142857145,0.0,-0.40975044483414064,0.007751074104319907
0.01,slow_observer,56.0,-0.2164131259346465,1.442857142857143,0.0,-0.5038161583262349,0.007590709166138676
0.01,slow_observer,56.0,-0.2164131259346465,1.5714285714285716,0.0,-0.5980062551085736,0.007387337102838679
0.01,slow_observer,56.0,-0.2164131259346465,1.7000000000000002,0.0,-0.6922075907784051,0.007182676896297232
0.01,slow_observer,56.0,-0.2164131259346465,1.8285714285714287,0.0,-0.7865591366773484,0.006979324415942087
0.01,slow_observer,56.0,-0.2164131259346465,1.9571428571428573,0.0,-0.8809416993318507,0.006764969198324038
0.01,slow_observer,56.0,-0.2164131259346465,2.085714285714286,0.0,-0.9754056739243367,0.006622614778443441
0.01,slow_observer,56.0,-0.2164131259346465,2.2142857142857144,0.0,-1.0698812797104391,0.006497843301487102
0.01,slow_observer,56.0,-0.2164131259346465,2.3428571428571434,0.0,-1.1644254890582666,0.006457628609377829
0.01,slow_observer,56.0,-0.2164131259346465,2.4714285714285715,0.0,-1.259007709279844,0.006438839798546194
0.01,slow_observer,56.0,-0.2164131259346465,2.6000000000000005,0.0,-1.3535899295014218,0.006422305561576811
0.01,slow_observer,56.0,-0.2164131259346465,2.7285714285714286,0.0,-1.4481721497229982,0.006408043350462919
0.01,slow_observer,56.0,-0.2164131259346465,2.8571428571428577,0.0,-1.5427938679559698,0.0064385815018014455
0.01,slow_observer,56.0,-0.2164131259346465,2.9857142857142858,0.0,-1.6374266715492467,0.006481638908311172
0.01,slow_observer,56.0,-0.2164131259346465,3.1142857142857148,0.0,-1.732065954973977,0.006517253289631386
0.01,slow_observer,56.0,-0.2164131259346465,3.242857142857143,0.0,-1.8267128370492605,0.00654403533517392
0.01,slow_observer,56.0,-0.2164131259346465,3.371428571428572,0.0,-1.9213640274141597,0.006565968025995357
0.01,slow_observer,56.0,-0.2164131259346465,3.5,0.0,-2.0160234415116682,0.006597072027186664
0.01,slow_observer,64.0,0.0663799976499353,0.8,0.5,0.05857448205709584,0.008026054712590174
0.01,slow_observer,64.0,0.0663799976499353,0.9285714285714286,0.0,-0.02963107638585166,0.013783371812478037
0.01,slow_observer,64.0,0.0663799976499353,1.0571428571428572,0.0,-0.12338763473521629,0.013650416779314752
0.01,slow_observer,64.0,0.0663799976499353,1.185714285714286,0.0,-0.217455797866986,0.013675142659988562
0.01,slow_observer,64.0,0.0663799976499353,1.3142857142857145,0.0,-0.3118109879225632,0.01367879159814216
0.01,slow_observer,64.0,0.0663799976499353,1.442857142857143,0.0,-0.406257230346708,0.013675658689609398
0.01,slow_observer,64.0,0.0663799976499353,1.5714285714285716,0.0,-0.500756928215391,0.013654764132158556
0.01,slow_observer,64.0,0.0663799976499353,1.7000000000000002,0.0,-0.5952569868931566,0.013635154220433215
0.01,slow_observer,64.0,0.0663799976499353,1.8285714285714287,0.0,-0.6897570455709223,0.013617172329333365
0.01,slow_observer,64.0,0.0663799976499353,1.9571428571428573,0.0,-0.7842627127367695,0.013597327757519984
0.01,slow_observer,64.0,0.0663799976499353,2.085714285714286,0.0,-0.8788045798165739,0.013578160084512403
0.01,slow_observer,64.0,0.0663799976499353,2.2142857142857144,0.0,-0.9734630948211697,0.013641830466498573
0.01,slow_observer,64.0,0.0663799976499353,2.3428571428571434,0.0,-1.0681277630766572,0.013699981771068251
0.01,slow_observer,64.0,0.0663799976499353,2.4714285714285715,0.0,-1.1627924313321445,0.013758298692713071
0.01,slow_observer,64.0,0.0663799976499353,2.6000000000000005,0.0,-1.2574570995876324,0.013816779134356971
0.01,slow_observer,64.0,0.0663799976499353,2.7285714285714286,0.0,-1.352142565375255,0.0138484620364423
0.01,slow_observer,64.0,0.0663799976499353,2.8571428571428577,0.0,-1.4468298402806126,0.013878284519460207
0.01,slow_observer,64.0,0.0663799976499353,2.9857142857142858,0.0,-1.541517115185969,0.013908602051425056
0.01,slow_observer,64.0,0.0663799976499353,3.1142857142857148,0.0,-1.6362085847513894,0.013935169780986007
0.01,slow_observer,64.0,0.0663799976499353,3.242857142857143,0.0,-1.7309179400085524,0.013947518103634557
0.01,slow_observer,64.0,0.0663799976499353,3.371428571428572,0.0,-1.8256462083354013,0.013948159050714493
0.01,slow_observer,64.0,0.0663799976499353,3.5,0.0,-1.9203744766622488,0.013949121098891919
0.01,slow_observer,72.0,0.21014780913719353,0.8,0.8333333333333334,0.12259971473026443,0.009216598446980303
0.01,slow_observer,72.0,0.21014780913719353,0.9285714285714286,0.5,0.028448683343150708,0.008952040920560176
0.01,slow_observer,72.0,0.21014780913719353,1.0571428571428572,0.0,-0.06570393307575978,0.008698906656873465
0.01,slow_observer,72.0,0.21014780913719353,1.185714285714286,0.0,-0.15993086597299466,0.008444223643839134
0.01,slow_observer,72.0,0.21014780913719353,1.3142857142857145,0.0,-0.2543082192995343,0.008287721990929798
0.01,slow_observer,72.0,0.21014780913719353,1.442857142857143,0.0,-0.34878310304994736,0.008174679961543183
0.01,slow_observer,72.0,0.21014780913719353,1.5714285714285716,0.0,-0.44328922787300357,0.008074699476440557
0.01,slow_observer,72.0,0.21014780913719353,1.7000000000000002,0.0,-0.5378175899295302,0.00797743286815394
0.01,slow_observer,72.0,0.21014780913719353,1.8285714285714287,0.0,-0.6323892892609926,0.007915827883041385
0.01,slow_observer,72.0,0.21014780913719353,1.9571428571428573,0.0,-0.727020056727519,0.007921099478468892
0.01,slow_observer,72.0,0.21014780913719353,2.085714285714286,0.0,-0.8216535273387097,0.00793116875428745
0.01,slow_observer,72.0,0.21014780913719353,2.2142857142857144,0.0,-0.9162869979499003,0.007943619882958062
0.01,slow_observer,72.0,0.21014780913719353,2.3428571428571434,0.0,-1.0109383852371572,0.007947795843899607
0.01,slow_observer,72.0,0.21014780913719353,2.4714285714285715,0.0,-1.1056148422439864,0.007953636564237697
0.01,slow_observer,72.0,0.21014780913719353,2.6000000000000005,0.0,-1.2002927709017979,0.00796254914285988
0.01,slow_observer,72.0,0.21014780913719353,2.7285714285714286,0.0,-1.294997143572983,0.00797448582772041
0.01,slow_observer,72.0,0.21014780913719353,2.8571428571428577,0.0,-1.3897391731069686,0.007990364562714777
0.01,slow_observer,72.0,0.21014780913719353,2.9857142857142858,0.0,-1.4844812026409546,0.008006383955886844
0.01,slow_observer,72.0,0.21014780913719353,3.1142857142857148,0.0,-1.579224850732001,0.00802174711894317
0.01,slow_observer,72.0,0.21014780913719353,3.242857142857143,0.0,-1.673988284707449,0.00804770537277438
0.01,slow_observer,72.0,0.21014780913719353,3.371428571428572,0.0,-1.7687603573199517,0.008079571308613516
0.01,slow_observer,72.0,0.21014780913719353,3.5,0.0,-1.863532429932454,0.008111451736622
0.01,slow_observer,80.0,-0.6106859722051887,0.8,0.0,-0.6106859722051886,1.1102230246251565e-16
0.01,slow_observer,80.0,-0.6106859722051887,0.9285714285714286,0.0,-0.6106859722051886,1.1102230246251565e-16
0.01,slow_observer,80.0,-0.6106859722051887,1.0571428571428572,0.0,-0.6106859722051886,1.1102230246251565e-16
0.01,slow_observer,80.0,-0.6106859722051887,1.185714285714286,0.0,-0.6106859722051886,1.1102230246251565e-16
0.01,slow_observer,80.0,-0.6106859722051887,1.3142857142857145,0.0,-0.6106859722051886,1.1102230246251565e-16
0.01,slow_observer,80.0,-0.6106859722051887,1.442857142857143,0.0,-0.6465402484102618,0.005619650034239617
0.01,slow_observer,80.0,-0.6106859722051887,1.5714285714285716,0.0,-0.7402664532490353,0.005503494947696606
0.01,slow_observer,80.0,-0.6106859722051887,1.7000000000000002,0.0,-0.8340296117589939,0.005443365512783023
0.01,slow_observer,80.0,-0.6106859722051887,1.8285714285714287,0.0,-0.9279639996015333,0.005529620948400893
0.01,slow_observer,80.0,-0.6106859722051887,1.9571428571428573,0.0,-1.0220851293722377,0.005619102040463676
0.01,slow_observer,80.0,-0.6106859722051887,2.085714285714286,0.0,-1.116370061873293,0.005659472566461737
0.01,slow_observer,80.0,-0.6106859722051887,2.2142857142857144,0.0,-1.2106900900236088,0.005704111806545658
0.01,slow_observer,80.0,-0.6106859722051887,2.3428571428571434,0.0,-1.3050129416649752,0.00575536096158546
0.01,slow_observer,80.0,-0.6106859722051887,2.4714285714285715,0.0,-1.3993512536096038,0.005800600874577024
0.01,slow_observer,80.0,-0.6106859722051887,2.6000000000000005,0.0,-1.4938191069222768,0.005716860965605449
0.01,slow_observer,80.0,-0.6106859722051887,2.7285714285714286,0.0,-1.5883145436411186,0.005640061097034093
0.01,slow_observer,80.0,-0.6106859722051887,2.8571428571428577,0.0,-1.6828143113160092,0.005565021572362546
0.01,slow_observer,80.0,-0.6106859722051887,2.9857142857142858,0.0,-1.7773635862320705,0.005509068985009565
0.01,slow_observer,80.0,-0.6106859722051887,3.1142857142857148,0.0,-1.8719429761408266,0.005459447864903799
0.01,slow_observer,80.0,-0.6106859722051887,3.242857142857143,0.0,-1.9665223660495823,0.005411264051186191
0.01,slow_observer,80.0,-0.6106859722051887,3.371428571428572,0.0,-2.061146061548376,0.005379952739139354
0.01,slow_observer,80.0,-0.6106859722051887,3.5,0.0,-2.1557818004584486,0.00533789416693433
0.01,slow_observer,88.0,-0.8900850480399806,0.8,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,0.9285714285714286,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,1.0571428571428572,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,1.185714285714286,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,1.3142857142857145,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,1.442857142857143,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,1.5714285714285716,0.0,-0.8900850480399806,0.0
0.01,slow_observer,88.0,-0.8900850480399806,1.7000000000000002,0.0,-0.9337919037040064,0.004396941307978284
0.01,slow_observer,88.0,-0.8900850480399806,1.8285714285714287,0.0,-1.0275855654754755,0.004261352107069318
0.01,slow_observer,88.0,-0.8900850480399806,1.9571428571428573,0.0,-1.1215750645816895,0.004215373225069232
0.01,slow_observer,88.0,-0.8900850480399806,2.085714285714286,0.0,-1.215671560166527,0.004218201737016905
0.01,slow_observer,88.0,-0.8900850480399806,2.2142857142857144,0.0,-1.3098470220329004,0.004285034359394083
0.01,slow_observer,88.0,-0.8900850480399806,2.3428571428571434,0.0,-1.4040450511937888,0.0043551568960447295
0.01,slow_observer,88.0,-0.8900850480399806,2.4714285714285715,0.0,-1.4982430803546773,0.00442684447044227
0.01,slow_observer,88.0,-0.8900850480399806,2.6000000000000005,0.0,-1.592511256395621,0.004483879371669388
0.01,slow_observer,88.0,-0.8900850480399806,2.7285714285714286,0.0,-1.686827290260985,0.004545854716281561
0.01,slow_observer,88.0,-0.8900850480399806,2.8571428571428577,0.0,-1.7811762540278258,0.004596680608671095
0.01,slow_observer,88.0,-0.8900850480399806,2.9857142857142858,0.0,-1.875551290266056,0.0046505482387613015
0.01,slow_observer,88.0,-0.8900850480399806,3.1142857142857148,0.0,-1.9699627670355986,0.004657866760397656
0.01,slow_observer,88.0,-0.8900850480399806,3.242857142857143,0.0,-2.064387977817496,0.0046481354504720246
0.01,slow_observer,88.0,-0.8900850480399806,3.371428571428572,0.0,-2.1588181810619087,0.00464124698800597
0.01,slow_observer,88.0,-0.8900850480399806,3.5,0.0,-2.253258374890398,0.004638567332753296
0.01,slow_observer,96.0,-0.4672962159551587,0.8,0.0,-0.46729621595515874,5.551115123125783e-17
0.01,slow_observer,96.0,-0.4672962159551587,0.9285714285714286,0.0,-0.46729621595515874,5.551115123125783e-17
0.01,slow_observer,96.0,-0.4672962159551587,1.0571428571428572,0.0,-0.46729621595515874,5.551115123125783e-17
0.01,slow_observer,96.0,-0.4672962159551587,1.185714285714286,0.0,-0.46729621595515874,5.551115123125783e-17
0.01,slow_observer,96.0,-0.4672962159551587,1.3142857142857145,0.0,-0.4975663401598866,0.010753612178885544
0.01,slow_observer,96.0,-0.4672962159551587,1.442857142857143,0.0,-0.5914406756961704,0.010674093794266903
0.01,slow_observer,96.0,-0.4672962159551587,1.5714285714285716,0.0,-0.6854012718386074,0.01052921873956308
0.01,slow_observer,96.0,-0.4672962159551587,1.7000000000000002,0.0,-0.7795344433889557,0.010508359845128292
0.01,slow_observer,96.0,-0.4672962159551587,1.8285714285714287,0.0,-0.8737895900284576,0.01059867996682641
0.01,slow_observer,96.0,-0.4672962159551587,1.9571428571428573,0.0,-0.9680690142076527,0.010682967226641879
0.01,slow_observer,96.0,-0.4672962159551587,2.085714285714286,0.0,-1.062409284729254,0.010693160974076119
0.01,slow_observer,96.0,-0.4672962159551587,2.2142857142857144,0.0,-1.1568424187924287,0.010733785232000892
