observer,auc,sigma,tau_r,delay,obs_window,v_min,collapsed,recovered,t_return
fast_observer,5.625,15.681818181818182,12.0,0.0,160.0,-0.4474291901456516,True,True,108.5
fast_observer,5.625,16.0,12.0,0.0,160.0,-0.4252671437187141,True,True,108.9
fast_observer,5.75,2.0,12.0,0.0,160.0,-3.1343800204486056,True,True,98.75
fast_observer,5.75,2.3181818181818183,12.0,0.0,160.0,-2.971353749190289,True,True,98.80000000000001
fast_observer,5.75,2.6363636363636362,12.0,0.0,160.0,-2.8214148590570516,True,True,98.9
fast_observer,5.75,2.9545454545454546,12.0,0.0,160.0,-2.6828994292246273,True,True,98.95
fast_observer,5.75,3.2727272727272725,12.0,0.0,160.0,-2.554327526905356,True,True,99.05000000000001
fast_observer,5.75,3.590909090909091,12.0,0.0,160.0,-2.434600748565944,True,True,99.15
fast_observer,5.75,3.909090909090909,12.0,0.0,160.0,-2.3227622998117785,True,True,99.25
fast_observer,5.75,4.227272727272727,12.0,0.0,160.0,-2.217965490877787,True,True,99.35000000000001
fast_observer,5.75,4.545454545454545,12.0,0.0,160.0,-2.1195157347710487,True,True,99.45
fast_observer,5.75,4.863636363636363,12.0,0.0,160.0,-2.0268277210397416,True,True,99.60000000000001
fast_observer,5.75,5.181818181818182,12.0,0.0,160.0,-1.9393938770544357,True,True,99.7
fast_observer,5.75,5.5,12.0,0.0,160.0,-1.8567538941334047,True,True,99.85000000000001
fast_observer,5.75,5.818181818181818,12.0,0.0,160.0,-1.7784953861233084,True,True,100.0
fast_observer,5.75,6.136363636363637,12.0,0.0,160.0,-1.704299714885438,True,True,100.15
fast_observer,5.75,6.454545454545454,12.0,0.0,160.0,-1.6338211514902807,True,True,100.35000000000001
fast_observer,5.75,6.7727272727272725,12.0,0.0,160.0,-1.5667913398865383,True,True,100.5
fast_observer,5.75,7.090909090909091,12.0,0.0,160.0,-1.5029623685920837,True,True,100.7
fast_observer,5.75,7.409090909090909,12.0,0.0,160.0,-1.4421067518225201,True,True,100.9
fast_observer,5.75,7.7272727272727275,12.0,0.0,160.0,-1.3840165463476288,True,True,101.10000000000001
fast_observer,5.75,8.045454545454545,12.0,0.0,160.0,-1.328502039095074,True,True,101.30000000000001
fast_observer,5.75,8.363636363636363,12.0,0.0,160.0,-1.2754038191093173,True,True,101.5
fast_observer,5.75,8.681818181818182,12.0,0.0,160.0,-1.2245603412101658,True,True,101.75
fast_observer,5.75,9.0,12.0,0.0,160.0,-1.175836921673302,True,True,102.0
fast_observer,5.75,9.318181818181818,12.0,0.0,160.0,-1.1290968296540067,True,True,102.2
fast_observer,5.75,9.636363636363637,12.0,0.0,160.0,-1.084225895715739,True,True,102.45
fast_observer,5.75,9.954545454545453,12.0,0.0,160.0,-1.041118690470593,True,True,102.75
fast_observer,5.75,10.272727272727273,12.0,0.0,160.0,-0.9996693645607916,True,True,103.0
fast_observer,5.75,10.59090909090909,12.0,0.0,160.0,-0.9597854705291573,True,True,103.30000000000001
fast_observer,5.75,10.909090909090908,12.0,0.0,160.0,-0.9213809318962983,True,True,103.55000000000001
fast_observer,5.75,11.227272727272727,12.0,0.0,160.0,-0.8843775636557389,True,True,103.85000000000001
fast_observer,5.75,11.545454545454545,12.0,0.0,160.0,-0.8487018896765732,True,True,104.15
fast_observer,5.75,11.863636363636363,12.0,0.0,160.0,-0.8142819720751052,True,True,104.45
fast_observer,5.75,12.181818181818182,12.0,0.0,160.0,-0.7810527839140916,True,True,104.80000000000001
fast_observer,5.75,12.5,12.0,0.0,160.0,-0.748959383636505,True,True,105.10000000000001
fast_observer,5.75,12.818181818181818,12.0,0.0,160.0,-0.7179416269624656,True,True,105.45
fast_observer,5.75,13.136363636363637,12.0,0.0,160.0,-0.6879481795766673,True,True,105.80000000000001
fast_observer,5.75,13.454545454545455,12.0,0.0,160.0,-0.6589308051611679,True,True,106.15
fast_observer,5.75,13.772727272727273,12.0,0.0,160.0,-0.6308430142062853,True,True,106.5
fast_observer,5.75,14.09090909090909,12.0,0.0,160.0,-0.6036402618114154,True,True,106.85000000000001
fast_observer,5.75,14.409090909090908,12.0,0.0,160.0,-0.577286065908008,True,True,107.25
fast_observer,5.75,14.727272727272727,12.0,0.0,160.0,-0.5517382010708703,True,True,107.60000000000001
fast_observer,5.75,15.045454545454545,12.0,0.0,160.0,-0.5269614869729687,True,True,108.0
fast_observer,5.75,15.363636363636363,12.0,0.0,160.0,-0.5029247485665304,True,True,108.4
fast_observer,5.75,15.681818181818182,12.0,0.0,160.0,-0.4795942832599995,True,True,108.75
fast_observer,5.75,16.0,12.0,0.0,160.0,-0.456939746912463,True,True,109.15
fast_observer,5.875,2.0,12.0,0.0,160.0,-3.2242578469800987,True,True,99.0
fast_observer,5.875,2.3181818181818183,12.0,0.0,160.0,-3.0576875263466006,True,True,99.10000000000001
fast_observer,5.875,2.6363636363636362,12.0,0.0,160.0,-2.9044890951235067,True,True,99.15
fast_observer,5.875,2.9545454545454546,12.0,0.0,160.0,-2.762962460294729,True,True,99.2
fast_observer,5.875,3.2727272727272725,12.0,0.0,160.0,-2.6315955166206892,True,True,99.30000000000001
fast_observer,5.875,3.590909090909091,12.0,0.0,160.0,-2.5092659822304224,True,True,99.4
fast_observer,5.875,3.909090909090909,12.0,0.0,160.0,-2.394996262851165,True,True,99.5
fast_observer,5.875,4.227272727272727,12.0,0.0,160.0,-2.287921262418607,True,True,99.60000000000001
fast_observer,5.875,4.545454545454545,12.0,0.0,160.0,-2.1873312942225933,True,True,99.7
fast_observer,5.875,4.863636363636363,12.0,0.0,160.0,-2.0926283236710406,True,True,99.85000000000001
fast_observer,5.875,5.181818181818182,12.0,0.0,160.0,-2.003293743946923,True,True,99.95
fast_observer,5.875,5.5,12.0,0.0,160.0,-1.9188572396580423,True,True,100.10000000000001
fast_observer,5.875,5.818181818181818,12.0,0.0,160.0,-1.8388974597346857,True,True,100.25
fast_observer,5.875,6.136363636363637,12.0,0.0,160.0,-1.7630888391220778,True,True,100.4
fast_observer,5.875,6.454545454545454,12.0,0.0,160.0,-1.691078133044418,True,True,100.60000000000001
fast_observer,5.875,6.7727272727272725,12.0,0.0,160.0,-1.6225911516232012,True,True,100.75
fast_observer,5.875,7.090909090909091,12.0,0.0,160.0,-1.5573745939962598,True,True,100.95
fast_observer,5.875,7.409090909090909,12.0,0.0,160.0,-1.495196029036053,True,True,101.15
fast_observer,5.875,7.7272727272727275,12.0,0.0,160.0,-1.4358429930073606,True,True,101.35000000000001
fast_observer,5.875,8.045454545454545,12.0,0.0,160.0,-1.3791216486406186,True,True,101.55000000000001
fast_observer,5.875,8.363636363636363,12.0,0.0,160.0,-1.3248691195247364,True,True,101.75
fast_observer,5.875,8.681818181818182,12.0,0.0,160.0,-1.2729203486277778,True,True,102.0
fast_observer,5.875,9.0,12.0,0.0,160.0,-1.2231377243183736,True,True,102.25
fast_observer,5.875,9.318181818181818,12.0,0.0,160.0,-1.1753815433421386,True,True,102.5
fast_observer,5.875,9.636363636363637,12.0,0.0,160.0,-1.1295351543182541,True,True,102.75
fast_observer,5.875,9.954545454545453,12.0,0.0,160.0,-1.0854908359156064,True,True,103.0
fast_observer,5.875,10.272727272727273,12.0,0.0,160.0,-1.0431404377034181,True,True,103.25
fast_observer,5.875,10.59090909090909,12.0,0.0,160.0,-1.0023895024971827,True,True,103.55000000000001
fast_observer,5.875,10.909090909090908,12.0,0.0,160.0,-0.9631500825896965,True,True,103.80000000000001
fast_observer,5.875,11.227272727272727,12.0,0.0,160.0,-0.9253422933004292,True,True,104.10000000000001
fast_observer,5.875,11.545454545454545,12.0,0.0,160.0,-0.8888910611912813,True,True,104.4
fast_observer,5.875,11.863636363636363,12.0,0.0,160.0,-0.8537228845115202,True,True,104.75
fast_observer,5.875,12.181818181818182,12.0,0.0,160.0,-0.8197713226948332,True,True,105.05000000000001
fast_observer,5.875,12.5,12.0,0.0,160.0,-0.7869802398025167,True,True,105.35000000000001
fast_observer,5.875,12.818181818181818,12.0,0.0,160.0,-0.7552881840703457,True,True,105.7
fast_observer,5.875,13.136363636363637,12.0,0.0,160.0,-0.7246427052196386,True,True,106.05000000000001
fast_observer,5.875,13.454545454545455,12.0,0.0,160.0,-0.6949945183168456,True,True,106.4
fast_observer,5.875,13.772727272727273,12.0,0.0,160.0,-0.6662961232107703,True,True,106.75
fast_observer,5.875,14.09090909090909,12.0,0.0,160.0,-0.638502006633403,True,True,107.10000000000001
fast_observer,5.875,14.409090909090908,12.0,0.0,160.0,-0.6115748934277474,True,True,107.5
fast_observer,5.875,14.727272727272727,12.0,0.0,160.0,-0.5854716402245842,True,True,107.85000000000001
fast_observer,5.875,15.045454545454545,12.0,0.0,160.0,-0.5601563019071635,True,True,108.25
fast_observer,5.875,15.363636363636363,12.0,0.0,160.0,-0.5355970257092808,True,True,108.65
fast_observer,5.875,15.681818181818182,12.0,0.0,160.0,-0.5117593763743477,True,True,109.05000000000001
fast_observer,5.875,16.0,12.0,0.0,160.0,-0.4886123501062126,True,True,109.45
fast_observer,6.0,2.0,12.0,0.0,160.0,-3.314135673511592,True,True,99.25
fast_observer,6.0,2.3181818181818183,12.0,0.0,160.0,-3.14402130350291,True,True,99.35000000000001
fast_observer,6.0,2.6363636363636362,12.0,0.0,160.0,-2.9875633311899636,True,True,99.4
fast_observer,6.0,2.9545454545454546,12.0,0.0,160.0,-2.843025491364829,True,True,99.45
fast_observer,6.0,3.2727272727272725,12.0,0.0,160.0,-2.708863506336022,True,True,99.55000000000001
fast_observer,6.0,3.590909090909091,12.0,0.0,160.0,-2.5839312158949004,True,True,99.65
fast_observer,6.0,3.909090909090909,12.0,0.0,160.0,-2.467230225890551,True,True,99.75
fast_observer,6.0,4.227272727272727,12.0,0.0,160.0,-2.3578770339594275,True,True,99.85000000000001
fast_observer,6.0,4.545454545454545,12.0,0.0,160.0,-2.2551468536741366,True,True,99.95
fast_observer,6.0,4.863636363636363,12.0,0.0,160.0,-2.158428926302341,True,True,100.10000000000001
fast_observer,6.0,5.181818181818182,12.0,0.0,160.0,-2.0671936108394116,True,True,100.25
fast_observer,6.0,5.5,12.0,0.0,160.0,-1.9809605851826826,True,True,100.35000000000001
fast_observer,6.0,5.818181818181818,12.0,0.0,160.0,-1.899299533346063,True,True,100.5
fast_observer,6.0,6.136363636363637,12.0,0.0,160.0,-1.821877963358716,True,True,100.7
fast_observer,6.0,6.454545454545454,12.0,0.0,160.0,-1.7483351145985548,True,True,100.85000000000001
fast_observer,6.0,6.7727272727272725,12.0,0.0,160.0,-1.678390963359864,True,True,101.0
fast_observer,6.0,7.090909090909091,12.0,0.0,160.0,-1.6117868194004354,True,True,101.2
fast_observer,6.0,7.409090909090909,12.0,0.0,160.0,-1.5482853062495867,True,True,101.4
fast_observer,6.0,7.7272727272727275,12.0,0.0,160.0,-1.487669439667091,True,True,101.60000000000001
fast_observer,6.0,8.045454545454545,12.0,0.0,160.0,-1.4297412581861633,True,True,101.80000000000001
fast_observer,6.0,8.363636363636363,12.0,0.0,160.0,-1.3743344199401568,True,True,102.05000000000001
fast_observer,6.0,8.681818181818182,12.0,0.0,160.0,-1.3212803560453907,True,True,102.25
fast_observer,6.0,9.0,12.0,0.0,160.0,-1.270438526963445,True,True,102.5
fast_observer,6.0,9.318181818181818,12.0,0.0,160.0,-1.221666257030268,True,True,102.75
fast_observer,6.0,9.636363636363637,12.0,0.0,160.0,-1.1748444129207705,True,True,103.0
fast_observer,6.0,9.954545454545453,12.0,0.0,160.0,-1.1298629813606202,True,True,103.25
fast_observer,6.0,10.272727272727273,12.0,0.0,160.0,-1.086611510846044,True,True,103.5
fast_observer,6.0,10.59090909090909,12.0,0.0,160.0,-1.0449935344652073,True,True,103.80000000000001
fast_observer,6.0,10.909090909090908,12.0,0.0,160.0,-1.0049192332830936,True,True,104.05000000000001
fast_observer,6.0,11.227272727272727,12.0,0.0,160.0,-0.9663070229451188,True,True,104.35000000000001
fast_observer,6.0,11.545454545454545,12.0,0.0,160.0,-0.9290802327059898,True,True,104.65
fast_observer,6.0,11.863636363636363,12.0,0.0,160.0,-0.8931637969479358,True,True,105.0
fast_observer,6.0,12.181818181818182,12.0,0.0,160.0,-0.8584898614755739,True,True,105.30000000000001
fast_observer,6.0,12.5,12.0,0.0,160.0,-0.8250010959685271,True,True,105.60000000000001
fast_observer,6.0,12.818181818181818,12.0,0.0,160.0,-0.792634741178225,True,True,105.95
fast_observer,6.0,13.136363636363637,12.0,0.0,160.0,-0.7613372308626094,True,True,106.30000000000001
fast_observer,6.0,13.454545454545455,12.0,0.0,160.0,-0.7310582314725234,True,True,106.65
fast_observer,6.0,13.772727272727273,12.0,0.0,160.0,-0.7017492322152536,True,True,107.0
fast_observer,6.0,14.09090909090909,12.0,0.0,160.0,-0.67336375145539,True,True,107.35000000000001
fast_observer,6.0,14.409090909090908,12.0,0.0,160.0,-0.6458637209474871,True,True,107.75
fast_observer,6.0,14.727272727272727,12.0,0.0,160.0,-0.6192050793782992,True,True,108.10000000000001
fast_observer,6.0,15.045454545454545,12.0,0.0,160.0,-0.5933511168413593,True,True,108.5
fast_observer,6.0,15.363636363636363,12.0,0.0,160.0,-0.5682693028520313,True,True,108.9
fast_observer,6.0,15.681818181818182,12.0,0.0,160.0,-0.5439244694886952,True,True,109.30000000000001
fast_observer,6.0,16.0,12.0,0.0,160.0,-0.5202849532999617,True,True,109.7
medium_observer,0.5,2.0,25.0,4.0,160.0,0.5835860598968144,False,True,94.35000000000001
medium_observer,0.5,2.3181818181818183,25.0,4.0,160.0,0.5933263768639355,False,True,94.4
medium_observer,0.5,2.6363636363636362,25.0,4.0,160.0,0.602523675815865,False,True,94.4
medium_observer,0.5,2.9545454545454546,25.0,4.0,160.0,0.611234559642973,False,True,94.45
medium_observer,0.5,3.2727272727272725,25.0,4.0,160.0,0.6195138075013792,False,True,94.5
medium_observer,0.5,3.590909090909091,25.0,4.0,160.0,0.6273964485593925,False,True,94.55000000000001
medium_observer,0.5,3.909090909090909,25.0,4.0,160.0,0.6349230168199272,False,True,94.60000000000001
medium_observer,0.5,4.227272727272727,25.0,4.0,160.0,0.6421205091329254,False,True,94.65
medium_observer,0.5,4.545454545454545,25.0,4.0,160.0,0.6490155433459331,False,True,94.7
medium_observer,0.5,4.863636363636363,25.0,4.0,160.0,0.655629648299365,False,True,94.75
medium_observer,0.5,5.181818181818182,25.0,4.0,160.0,0.6619840042850538,False,True,94.80000000000001
medium_observer,0.5,5.5,25.0,4.0,160.0,0.6680948605880875,False,True,94.9
medium_observer,0.5,5.818181818181818,25.0,4.0,160.0,0.6739780664041541,False,True,94.95
medium_observer,0.5,6.136363636363637,25.0,4.0,160.0,0.6796486117653686,False,True,95.0
medium_observer,0.5,6.454545454545454,25.0,4.0,160.0,0.6851201610068738,False,True,95.10000000000001
medium_observer,0.5,6.7727272727272725,25.0,4.0,160.0,0.6904021283350941,False,True,95.2
medium_observer,0.5,7.090909090909091,25.0,4.0,160.0,0.6955068853510652,False,True,95.30000000000001
medium_observer,0.5,7.409090909090909,25.0,4.0,160.0,0.7004438480056259,False,True,95.35000000000001
medium_observer,0.5,7.7272727272727275,25.0,4.0,160.0,0.7052218370815929,False,True,95.45
medium_observer,0.5,8.045454545454545,25.0,4.0,160.0,0.7098492446911235,False,True,95.55000000000001
medium_observer,0.5,8.363636363636363,25.0,4.0,160.0,0.714333661970298,False,True,95.65
medium_observer,0.5,8.681818181818182,25.0,4.0,160.0,0.7186814321325774,False,True,95.80000000000001
medium_observer,0.5,9.0,25.0,4.0,160.0,0.7229003641161361,False,True,95.9
medium_observer,0.5,9.318181818181818,25.0,4.0,160.0,0.7269954274616707,False,True,96.0
medium_observer,0.5,9.636363636363637,25.0,4.0,160.0,0.7309728060067291,False,True,96.15
medium_observer,0.5,9.954545454545453,25.0,4.0,160.0,0.7348378779462257,False,True,96.25
medium_observer,0.5,10.272727272727273,25.0,4.0,160.0,0.7385954782026829,False,True,96.4
medium_observer,0.5,10.59090909090909,25.0,4.0,160.0,0.7422502333927044,False,True,96.5
medium_observer,0.5,10.909090909090908,25.0,4.0,160.0,0.7458065536377514,False,True,96.65
medium_observer,0.5,11.227272727272727,25.0,4.0,160.0,0.7492686310756778,False,True,96.80000000000001
medium_observer,0.5,11.545454545454545,25.0,4.0,160.0,0.7526400023444368,False,True,96.9
medium_observer,0.5,11.863636363636363,25.0,4.0,160.0,0.7559244696992299,False,True,97.05000000000001
medium_observer,0.5,12.181818181818182,25.0,4.0,160.0,0.7591257676432835,False,True,97.2
medium_observer,0.5,12.5,25.0,4.0,160.0,0.7622465631526176,False,True,97.35000000000001
medium_observer,0.5,12.818181818181818,25.0,4.0,160.0,0.7652904408865134,False,True,97.5
medium_observer,0.5,13.136363636363637,25.0,4.0,160.0,0.7682602550447211,False,True,97.65
medium_observer,0.5,13.454545454545455,25.0,4.0,160.0,0.7711583565362937,False,True,97.80000000000001
medium_observer,0.5,13.772727272727273,25.0,4.0,160.0,0.7739877777614076,False,True,97.95
medium_observer,0.5,14.09090909090909,25.0,4.0,160.0,0.7767509597191244,False,True,98.10000000000001
medium_observer,0.5,14.409090909090908,25.0,4.0,160.0,0.7794502536627501,False,True,98.25
medium_observer,0.5,14.727272727272727,25.0,4.0,160.0,0.7820879211821855,False,True,98.4
medium_observer,0.5,15.045454545454545,25.0,4.0,160.0,0.7846661350834613,False,True,98.55000000000001
medium_observer,0.5,15.363636363636363,25.0,4.0,160.0,0.7871869808417139,False,True,98.7
medium_observer,0.5,15.681818181818182,25.0,4.0,160.0,0.7896524584626952,False,True,98.85000000000001
medium_observer,0.5,16.0,25.0,4.0,160.0,0.7920643715785993,False,True,99.0
medium_observer,0.625,2.0,25.0,4.0,160.0,0.47948257487101775,False,True,99.9
medium_observer,0.625,2.3181818181818183,25.0,4.0,160.0,0.491657971079919,False,True,99.95
medium_observer,0.625,2.6363636363636362,25.0,4.0,160.0,0.5031545947698303,False,True,100.0
medium_observer,0.625,2.9545454545454546,25.0,4.0,160.0,0.5140431995537156,False,True,100.0
medium_observer,0.625,3.2727272727272725,25.0,4.0,160.0,0.524392259376724,False,True,100.05000000000001
medium_observer,0.625,3.590909090909091,25.0,4.0,160.0,0.5342455606992408,False,True,100.10000000000001
medium_observer,0.625,3.909090909090909,25.0,4.0,160.0,0.5436537710249101,False,True,100.15
medium_observer,0.625,4.227272727272727,25.0,4.0,160.0,0.5526506364161566,False,True,100.2
medium_observer,0.625,4.545454545454545,25.0,4.0,160.0,0.5612694291824174,False,True,100.25
medium_observer,0.625,4.863636363636363,25.0,4.0,160.0,0.5695370603742058,False,True,100.30000000000001
medium_observer,0.625,5.181818181818182,25.0,4.0,160.0,0.5774800053563182,False,True,100.4
medium_observer,0.625,5.5,25.0,4.0,160.0,0.5851185757351087,False,True,100.45
medium_observer,0.625,5.818181818181818,25.0,4.0,160.0,0.5924725830051936,False,True,100.5
medium_observer,0.625,6.136363636363637,25.0,4.0,160.0,0.5995607647067108,False,True,100.60000000000001
medium_observer,0.625,6.454545454545454,25.0,4.0,160.0,0.6064002012585916,False,True,100.7
medium_observer,0.625,6.7727272727272725,25.0,4.0,160.0,0.6130026604188672,False,True,100.75
medium_observer,0.625,7.090909090909091,25.0,4.0,160.0,0.6193836066888307,False,True,100.85000000000001
medium_observer,0.625,7.409090909090909,25.0,4.0,160.0,0.6255548100070336,False,True,100.95
medium_observer,0.625,7.7272727272727275,25.0,4.0,160.0,0.6315272963519936,False,True,101.05000000000001
medium_observer,0.625,8.045454545454545,25.0,4.0,160.0,0.6373115558639054,False,True,101.15
medium_observer,0.625,8.363636363636363,25.0,4.0,160.0,0.642917077462874,False,True,101.25
medium_observer,0.625,8.681818181818182,25.0,4.0,160.0,0.6483517901657213,False,True,101.35000000000001
medium_observer,0.625,9.0,25.0,4.0,160.0,0.6536254551451708,False,True,101.45
medium_observer,0.625,9.318181818181818,25.0,4.0,160.0,0.658744284327088,False,True,101.60000000000001
medium_observer,0.625,9.636363636363637,25.0,4.0,160.0,0.663716007508411,False,True,101.7
medium_observer,0.625,9.954545454545453,25.0,4.0,160.0,0.6685473474327808,False,True,101.85000000000001
medium_observer,0.625,10.272727272727273,25.0,4.0,160.0,0.6732443477533533,False,True,101.95
medium_observer,0.625,10.59090909090909,25.0,4.0,160.0,0.677812791740881,False,True,102.10000000000001
medium_observer,0.625,10.909090909090908,25.0,4.0,160.0,0.6822581920471903,False,True,102.25
medium_observer,0.625,11.227272727272727,25.0,4.0,160.0,0.6865857888445965,False,True,102.35000000000001
medium_observer,0.625,11.545454545454545,25.0,4.0,160.0,0.6908000029305473,False,True,102.5
medium_observer,0.625,11.863636363636363,25.0,4.0,160.0,0.6949055871240383,False,True,102.65
medium_observer,0.625,12.181818181818182,25.0,4.0,160.0,0.6989072095541036,False,True,102.80000000000001
medium_observer,0.625,12.5,25.0,4.0,160.0,0.7028082039407713,False,True,102.95
medium_observer,0.625,12.818181818181818,25.0,4.0,160.0,0.7066130511081405,False,True,103.10000000000001
medium_observer,0.625,13.136363636363637,25.0,4.0,160.0,0.7103253188059017,False,True,103.30000000000001
medium_observer,0.625,13.454545454545455,25.0,4.0,160.0,0.7139479456703669,False,True,103.45
medium_observer,0.625,13.772727272727273,25.0,4.0,160.0,0.7174847222017583,False,True,103.60000000000001
medium_observer,0.625,14.09090909090909,25.0,4.0,160.0,0.720938699648906,False,True,103.80000000000001
medium_observer,0.625,14.409090909090908,25.0,4.0,160.0,0.7243128170784376,False,True,103.95
medium_observer,0.625,14.727272727272727,25.0,4.0,160.0,0.7276099014777326,False,True,104.10000000000001
medium_observer,0.625,15.045454545454545,25.0,4.0,160.0,0.7308326688543256,False,True,104.30000000000001
medium_observer,0.625,15.363636363636363,25.0,4.0,160.0,0.7339837260521432,False,True,104.45
medium_observer,0.625,15.681818181818182,25.0,4.0,160.0,0.7370655730783691,False,True,104.65
medium_observer,0.625,16.0,25.0,4.0,160.0,0.74008046447325,False,True,104.85000000000001
medium_observer,0.75,2.0,25.0,4.0,160.0,0.37537908984522056,False,True,104.5
medium_observer,0.75,2.3181818181818183,25.0,4.0,160.0,0.3899895652959032,False,True,104.5
medium_observer,0.75,2.6363636363636362,25.0,4.0,160.0,0.4037855137237975,False,True,104.55000000000001
medium_observer,0.75,2.9545454545454546,25.0,4.0,160.0,0.4168518394644586,False,True,104.55000000000001
medium_observer,0.75,3.2727272727272725,25.0,4.0,160.0,0.4292707112520682,False,True,104.60000000000001
medium_observer,0.75,3.590909090909091,25.0,4.0,160.0,0.44109467283908876,False,True,104.65
medium_observer,0.75,3.909090909090909,25.0,4.0,160.0,0.45238452522989225,False,True,104.7
medium_observer,0.75,4.227272727272727,25.0,4.0,160.0,0.46318076369938815,False,True,104.75
medium_observer,0.75,4.545454545454545,25.0,4.0,160.0,0.473523315018899,False,True,104.80000000000001
medium_observer,0.75,4.863636363636363,25.0,4.0,160.0,0.4834444724490476,False,True,104.85000000000001
medium_observer,0.75,5.181818181818182,25.0,4.0,160.0,0.49297600642758016,False,True,104.95
medium_observer,0.75,5.5,25.0,4.0,160.0,0.5021422908821299,False,True,105.0
medium_observer,0.75,5.818181818181818,25.0,4.0,160.0,0.5109670996062325,False,True,105.05000000000001
medium_observer,0.75,6.136363636363637,25.0,4.0,160.0,0.5194729176480534,False,True,105.15
medium_observer,0.75,6.454545454545454,25.0,4.0,160.0,0.5276802415103113,False,True,105.25
medium_observer,0.75,6.7727272727272725,25.0,4.0,160.0,0.5356031925026418,False,True,105.30000000000001
medium_observer,0.75,7.090909090909091,25.0,4.0,160.0,0.5432603280265982,False,True,105.4
medium_observer,0.75,7.409090909090909,25.0,4.0,160.0,0.5506657720084397,False,True,105.5
medium_observer,0.75,7.7272727272727275,25.0,4.0,160.0,0.557832755622391,False,True,105.60000000000001
medium_observer,0.75,8.045454545454545,25.0,4.0,160.0,0.5647738670366855,False,True,105.7
medium_observer,0.75,8.363636363636363,25.0,4.0,160.0,0.5715004929554468,False,True,105.80000000000001
medium_observer,0.75,8.681818181818182,25.0,4.0,160.0,0.578022148198866,False,True,105.9
medium_observer,0.75,9.0,25.0,4.0,160.0,0.5843505461742049,False,True,106.0
medium_observer,0.75,9.318181818181818,25.0,4.0,160.0,0.5904931411925056,False,True,106.15
medium_observer,0.75,9.636363636363637,25.0,4.0,160.0,0.5964592090100926,False,True,106.25
medium_observer,0.75,9.954545454545453,25.0,4.0,160.0,0.602256816919337,False,True,106.4
medium_observer,0.75,10.272727272727273,25.0,4.0,160.0,0.6078932173040245,False,True,106.5
medium_observer,0.75,10.59090909090909,25.0,4.0,160.0,0.613375350089057,False,True,106.65
medium_observer,0.75,10.909090909090908,25.0,4.0,160.0,0.6187098304566282,False,True,106.80000000000001
medium_observer,0.75,11.227272727272727,25.0,4.0,160.0,0.6239029466135161,False,True,106.9
medium_observer,0.75,11.545454545454545,25.0,4.0,160.0,0.6289600035166556,False,True,107.05000000000001
medium_observer,0.75,11.863636363636363,25.0,4.0,160.0,0.6338867045488468,False,True,107.2
medium_observer,0.75,12.181818181818182,25.0,4.0,160.0,0.6386886514649245,False,True,107.35000000000001
medium_observer,0.75,12.5,25.0,4.0,160.0,0.6433698447289252,False,True,107.5
medium_observer,0.75,12.818181818181818,25.0,4.0,160.0,0.6479356613297693,False,True,107.7
medium_observer,0.75,13.136363636363637,25.0,4.0,160.0,0.6523903825670819,False,True,107.85000000000001
medium_observer,0.75,13.454545454545455,25.0,4.0,160.0,0.6567375348044399,False,True,108.0
medium_observer,0.75,13.772727272727273,25.0,4.0,160.0,0.6609816666421104,False,True,108.2
medium_observer,0.75,14.09090909090909,25.0,4.0,160.0,0.6651264395786874,False,True,108.35000000000001
medium_observer,0.75,14.409090909090908,25.0,4.0,160.0,0.6691753804941252,False,True,108.55000000000001
medium_observer,0.75,14.727272727272727,25.0,4.0,160.0,0.6731318817732793,False,True,108.7
medium_observer,0.75,15.045454545454545,25.0,4.0,160.0,0.676999202625192,False,True,108.9
medium_observer,0.75,15.363636363636363,25.0,4.0,160.0,0.6807804712625717,False,True,109.10000000000001
medium_observer,0.75,15.681818181818182,25.0,4.0,160.0,0.6844786876940426,False,True,109.25
medium_observer,0.75,16.0,25.0,4.0,160.0,0.6880965573678995,False,True,109.45
medium_observer,0.875,2.0,25.0,4.0,160.0,0.2712756048194253,True,True,108.35000000000001
medium_observer,0.875,2.3181818181818183,25.0,4.0,160.0,0.28832115951188686,True,True,108.35000000000001
medium_observer,0.875,2.6363636363636362,25.0,4.0,160.0,0.3044164326777638,True,True,108.4
medium_observer,0.875,2.9545454545454546,25.0,4.0,160.0,0.3196604793752022,True,True,108.4
medium_observer,0.875,3.2727272727272725,25.0,4.0,160.0,0.33414916312741355,True,True,108.45
medium_observer,0.875,3.590909090909091,25.0,4.0,160.0,0.34794378497893685,True,True,108.5
medium_observer,0.875,3.909090909090909,25.0,4.0,160.0,0.36111527943487454,False,True,108.55000000000001
medium_observer,0.875,4.227272727272727,25.0,4.0,160.0,0.3737108909826198,False,True,108.60000000000001
medium_observer,0.875,4.545454545454545,25.0,4.0,160.0,0.38577720085538364,False,True,108.65
medium_observer,0.875,4.863636363636363,25.0,4.0,160.0,0.3973518845238884,False,True,108.7
medium_observer,0.875,5.181818181818182,25.0,4.0,160.0,0.4084720074988439,False,True,108.80000000000001
medium_observer,0.875,5.5,25.0,4.0,160.0,0.41916600602915305,False,True,108.85000000000001
medium_observer,0.875,5.818181818181818,25.0,4.0,160.0,0.42946161620727114,False,True,108.9
medium_observer,0.875,6.136363636363637,25.0,4.0,160.0,0.4393850705893954,False,True,109.0
medium_observer,0.875,6.454545454545454,25.0,4.0,160.0,0.4489602817620287,False,True,109.10000000000001
