observer,auc,sigma,tau_r,delay,obs_window,v_min,collapsed,recovered,t_return
slow_observer,2.3559322033898304,8.610169491525424,30.0,4.0,160.0,-0.428345331347355,True,True,150.0
slow_observer,2.3559322033898304,8.779661016949152,30.0,4.0,160.0,-0.41801828169474303,True,True,150.05
slow_observer,2.3559322033898304,8.94915254237288,30.0,4.0,160.0,-0.4078392895033872,True,True,150.1
slow_observer,2.3559322033898304,9.118644067796609,30.0,4.0,160.0,-0.397807438708187,True,True,150.15
slow_observer,2.3559322033898304,9.288135593220339,30.0,4.0,160.0,-0.38791916792236525,True,True,150.20000000000002
slow_observer,2.3559322033898304,9.457627118644067,30.0,4.0,160.0,-0.3781680535281991,True,True,150.25
slow_observer,2.3559322033898304,9.627118644067796,30.0,4.0,160.0,-0.3685567025800699,True,True,150.35
slow_observer,2.3559322033898304,9.796610169491526,30.0,4.0,160.0,-0.35907529661140974,True,True,150.4
slow_observer,2.3559322033898304,9.966101694915254,30.0,4.0,160.0,-0.34972740205347563,True,True,150.45000000000002
slow_observer,2.3559322033898304,10.135593220338983,30.0,4.0,160.0,-0.34050393976294985,True,True,150.5
slow_observer,2.3559322033898304,10.305084745762711,30.0,4.0,160.0,-0.33140774899766545,True,True,150.55
slow_observer,2.3559322033898304,10.47457627118644,30.0,4.0,160.0,-0.3224318334049942,True,True,150.6
slow_observer,2.3559322033898304,10.64406779661017,30.0,4.0,160.0,-0.31357529534905965,True,True,150.65
slow_observer,2.3559322033898304,10.813559322033898,30.0,4.0,160.0,-0.30483661089119707,True,True,150.75
slow_observer,2.3559322033898304,10.983050847457626,30.0,4.0,160.0,-0.29621093819277644,True,True,150.8
slow_observer,2.3559322033898304,11.152542372881356,30.0,4.0,160.0,-0.28769738044370413,True,True,150.85
slow_observer,2.3559322033898304,11.322033898305085,30.0,4.0,160.0,-0.2792946228293982,True,True,150.9
slow_observer,2.3559322033898304,11.491525423728813,30.0,4.0,160.0,-0.2709984832352215,True,True,151.0
slow_observer,2.3559322033898304,11.661016949152541,30.0,4.0,160.0,-0.26280702857093674,True,True,151.05
slow_observer,2.3559322033898304,11.83050847457627,30.0,4.0,160.0,-0.25471863163324476,True,True,151.1
